"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Guyana","2020","Spices; mace, neither crushed nor ground","Export","2.005","2","Weight in kilograms","2"
"Guyana","2020","Spices; mace, crushed or ground","Import","78.508","3","Weight in kilograms","3"
"Guyana","2020","Spices; cardamoms, neither crushed nor ground","Import","36326.049","1387.37","Weight in kilograms","1387.37"
"Guyana","2020","Spices; cardamoms, crushed or ground","Import","8848.584","1500.23","Weight in kilograms","1500.23"
"Guyana","2020","Spices; coriander seeds, neither crushed nor ground","Import","337973.812","211271","Weight in kilograms","211271"
"Guyana","2020","Spices; coriander seeds, crushed or ground","Import","78.24","7","Weight in kilograms","7"
"Guyana","2020","Spices; cumin seeds, neither crushed nor ground","Import","555798.58","225450","Weight in kilograms","225450"
"Guyana","2020","Spices; cumin seeds, neither crushed nor ground","Export","511.88","123.84","Weight in kilograms","123.84"
"Guyana","2020","Spices; cumin seeds, crushed or ground","Import","769.482","396.2","Weight in kilograms","396.2"
"Guyana","2020","Spices; cumin seeds, crushed or ground","Export","7350.705","1479.33","Weight in kilograms","1479.33"
"Guyana","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","67662.858","26709.87","Weight in kilograms","26709.87"
"Guyana","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","13318.74","3052.1","Weight in kilograms","3052.1"
"Guyana","2020","Spices; ginger, neither crushed nor ground","Import","7028.346","12813","Weight in kilograms","12813"
"Guyana","2020","Spices; ginger, neither crushed nor ground","Export","24763.917","69639","Weight in kilograms","69639"
"Guyana","2020","Spices; ginger, crushed or ground","Import","53653.064","12747.22","Weight in kilograms","12747.22"
"Guyana","2020","Spices; saffron","Import","411.817","1088","Weight in kilograms","1088"
"Guyana","2020","Spices; turmeric (curcuma)","Import","267904.481","160675.69","Weight in kilograms","160675.69"
"Guyana","2020","Spices; turmeric (curcuma)","Export","298.652","52.92","Weight in kilograms","52.92"
"Guyana","2020","Spices; mixtures of 2 or more products of different headings","Import","123346.76","8538","Weight in kilograms","8538"
"Guyana","2020","Spices; mixtures of 2 or more products of different headings","Export","21813.185","6193.66","Weight in kilograms","6193.66"
"Guyana","2020","Spices; n.e.c. in heading no. 0910","Import","216421.013","110749.53","Weight in kilograms","110749.53"
"Guyana","2020","Spices; n.e.c. in heading no. 0910","Export","154500.832","66461.39","Weight in kilograms","66461.39"
"Honduras","2020","Coffee; not roasted or decaffeinated","Export","868634622.53","320565716.47","Weight in kilograms","320565716.47"
"Honduras","2020","Coffee; not roasted or decaffeinated","Import","4756.96","561.11","Weight in kilograms","561.11"
"Honduras","2020","Coffee; decaffeinated, not roasted","Export","20","30","Weight in kilograms","30"
"Honduras","2020","Coffee; decaffeinated, not roasted","Import","9423.08","1648.69","Weight in kilograms","1648.69"
"Honduras","2020","Coffee; roasted, not decaffeinated","Export","450412.46","122883.81","Weight in kilograms","122883.81"
"Honduras","2020","Coffee; roasted, not decaffeinated","Import","64835.26","9413.34","Weight in kilograms","9413.34"
"Honduras","2020","Coffee; roasted, decaffeinated","Export","762.5","160","Weight in kilograms","160"
"Honduras","2020","Coffee; roasted, decaffeinated","Import","5474.8","1715.53","Weight in kilograms","1715.53"
"Honduras","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","85565.72","833866.64","Weight in kilograms","833866.64"
"Honduras","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","2752828.83","1467949.56","Weight in kilograms","1467949.56"
"Honduras","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","317","1125.7","Weight in kilograms","1125.7"
"Honduras","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","51900.27","8813.04","Weight in kilograms","8813.04"
"Honduras","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","65147.74","16977.7","Weight in kilograms","16977.7"
"Honduras","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","111314.54","17155.24","Weight in kilograms","17155.24"
"Honduras","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","62021.36","12031.6","Weight in kilograms","12031.6"
"Honduras","2020","Mate","Import","4361.69","853.33","Weight in kilograms","853.33"
"Honduras","2020","Mate","Export","42","6.12","Weight in kilograms","6.12"
"Honduras","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Import","458883.75","142492.01","Weight in kilograms","142492.01"
"Honduras","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Export","2028055.58","608946.38","Weight in kilograms","608946.38"
"Honduras","2020","Spices; pepper (of the genus piper), crushed or ground","Export","134198.46","19491.65","Weight in kilograms","19491.65"
"Honduras","2020","Spices; pepper (of the genus piper), crushed or ground","Import","171813.13","31446","Weight in kilograms","31446"
"Honduras","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","261551.19","69335.4","Weight in kilograms","69335.4"
"Honduras","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","12729.86","4173.21","Weight in kilograms","4173.21"
"Honduras","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","313384.12","286222.9","Weight in kilograms","286222.9"
"Honduras","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","373883.46","88517.47","Weight in kilograms","88517.47"
"Honduras","2020","Spices; vanilla, crushed or ground","Import","83.41","19.26","Weight in kilograms","19.26"
"Honduras","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","8603.48","800.3","Weight in kilograms","800.3"
"Honduras","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1632853.86","153091.62","Weight in kilograms","153091.62"
"Honduras","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","4908.46","462","Weight in kilograms","462"
"Honduras","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","323","71.66","Weight in kilograms","71.66"
"Honduras","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","6293.98","749.01","Weight in kilograms","749.01"
"Honduras","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","207323","45315.56","Weight in kilograms","45315.56"
"Honduras","2020","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","32864.19","10721.09","Weight in kilograms","10721.09"
"Honduras","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","3822.23","712.51","Weight in kilograms","712.51"
"Honduras","2020","Spices; nutmeg, neither crushed nor ground","Export","8656.88","868","Weight in kilograms","868"
"Honduras","2020","Spices; nutmeg, neither crushed nor ground","Import","21052.29","3564.55","Weight in kilograms","3564.55"
"Honduras","2020","Spices; nutmeg, crushed or ground","Export","629.54","52","Weight in kilograms","52"
"Honduras","2020","Spices; nutmeg, crushed or ground","Import","13669.57","2207.09","Weight in kilograms","2207.09"
"Honduras","2020","Spices; mace, crushed or ground","Import","762.16","114.51","Weight in kilograms","114.51"
"Honduras","2020","Spices; cardamoms, neither crushed nor ground","Import","97.4","34.11","Weight in kilograms","34.11"
"Honduras","2020","Spices; cardamoms, neither crushed nor ground","Export","6602166.66","360331.5","Weight in kilograms","360331.5"
"Honduras","2020","Spices; cardamoms, crushed or ground","Export","71586.8","10245","Weight in kilograms","10245"
"Honduras","2020","Spices; cardamoms, crushed or ground","Import","1087.13","253.38","Weight in kilograms","253.38"
"Honduras","2020","Spices; coriander seeds, neither crushed nor ground","Import","75912.04","26019.89","Weight in kilograms","26019.89"
"Honduras","2020","Spices; coriander seeds, crushed or ground","Import","9281.63","3306.04","Weight in kilograms","3306.04"
"Honduras","2020","Spices; cumin seeds, neither crushed nor ground","Export","62702.5","29105.89","Weight in kilograms","29105.89"
"Honduras","2020","Spices; cumin seeds, neither crushed nor ground","Import","1410569.09","739643.94","Weight in kilograms","739643.94"
"Honduras","2020","Spices; cumin seeds, crushed or ground","Import","72073.7","31559.14","Weight in kilograms","31559.14"
"Honduras","2020","Spices; cumin seeds, crushed or ground","Export","5351.34","4375.7","Weight in kilograms","4375.7"
"Honduras","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Export","14334.16","4250","Weight in kilograms","4250"
"Honduras","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","78487","26555.58","Weight in kilograms","26555.58"
"Honduras","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","296.36","146.12","Weight in kilograms","146.12"
"Honduras","2020","Spices; ginger, neither crushed nor ground","Export","1170867.36","1492935.58","Weight in kilograms","1492935.58"
"Honduras","2020","Spices; ginger, neither crushed nor ground","Import","15765.21","23914.89","Weight in kilograms","23914.89"
"Honduras","2020","Spices; ginger, crushed or ground","Import","8449.91","2303.43","Weight in kilograms","2303.43"
"Honduras","2020","Spices; ginger, crushed or ground","Export","2092.38","205","Weight in kilograms","205"
"Honduras","2020","Spices; saffron","Export","10900.3","1708","Weight in kilograms","1708"
"Honduras","2020","Spices; saffron","Import","18.11","14.18","Weight in kilograms","14.18"
"Honduras","2020","Spices; turmeric (curcuma)","Import","56110.69","29037.94","Weight in kilograms","29037.94"
"Honduras","2020","Spices; turmeric (curcuma)","Export","5631","2052.23","Weight in kilograms","2052.23"
"Honduras","2020","Spices; mixtures of 2 or more products of different headings","Export","27144.68","3093.7","Weight in kilograms","3093.7"
"Honduras","2020","Spices; mixtures of 2 or more products of different headings","Import","4272.27","1071.51","Weight in kilograms","1071.51"
"Honduras","2020","Spices; n.e.c. in heading no. 0910","Import","130840.97","38577.78","Weight in kilograms","38577.78"
"Honduras","2020","Spices; n.e.c. in heading no. 0910","Export","88329.9","11904.03","Weight in kilograms","11904.03"
"Hungary","2022","Coffee; not roasted or decaffeinated","Import","16528021","5437823.848","Weight in kilograms","5437828.274"
"Hungary","2022","Coffee; not roasted or decaffeinated","Export","3252373","272900.938","Weight in kilograms","272906"
"Hungary","2022","Coffee; decaffeinated, not roasted","Import","4423","345.547","Weight in kilograms","345.547"
"Hungary","2022","Coffee; decaffeinated, not roasted","Export","49357","7922","Weight in kilograms","7922"
"Hungary","2022","Coffee; roasted, not decaffeinated","Export","44868271","6365462.775","Weight in kilograms","6365462.709"
"Hungary","2022","Coffee; roasted, not decaffeinated","Import","130135975","21815117.019","Weight in kilograms","21815128.691"
"Hungary","2022","Coffee; roasted, decaffeinated","Import","2281087","221379.839","Weight in kilograms","221385"
"Hungary","2022","Coffee; roasted, decaffeinated","Export","507313","11849.579","Weight in kilograms","11852"
