"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Slovenia","2019","Coffee; decaffeinated, not roasted","Import","184590.93","45754.03","Weight in kilograms","45754.03"
"Slovenia","2019","Coffee; decaffeinated, not roasted","Export","153946.28","36114.57","Weight in kilograms","36114.57"
"Slovenia","2019","Coffee; roasted, not decaffeinated","Import","34194141.95","5392964.32","Weight in kilograms","5392964.32"
"Slovenia","2019","Coffee; roasted, not decaffeinated","Export","22075058.16","3146340.85","Weight in kilograms","3146340.85"
"Slovenia","2019","Coffee; roasted, decaffeinated","Import","2038557.59","248000.44","Weight in kilograms","248000.44"
"Slovenia","2019","Coffee; roasted, decaffeinated","Export","1672856","215393.21","Weight in kilograms","215393.21"
"Slovenia","2019","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","934504.5","333560.66","Weight in kilograms","333560.66"
"Slovenia","2019","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","350168.41","152714.77","Weight in kilograms","152714.77"
"Slovenia","2019","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","1133194.68","59525.13","Weight in kilograms","59525.13"
"Slovenia","2019","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","208752.07","11091.98","Weight in kilograms","11091.98"
"Slovenia","2019","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","273211.76","29657.11","Weight in kilograms","29657.11"
"Slovenia","2019","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","7627.96","648.33","Weight in kilograms","648.33"
"Slovenia","2019","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","809213.46","24892.57","Weight in kilograms","24892.57"
"Slovenia","2019","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","44280.97","2706.19","Weight in kilograms","2706.19"
"Slovenia","2019","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","124032.36","16617.8","Weight in kilograms","16617.8"
"Slovenia","2019","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","798.5","95.72","Weight in kilograms","95.72"
"Slovenia","2019","Mate","Import","8968.05","811.76","Weight in kilograms","811.76"
"Slovenia","2019","Mate","Export","374.61","26","Weight in kilograms","26"
"Slovenia","2019","Spices; pepper (of the genus piper), neither crushed nor ground","Import","493087.04","52196.65","Weight in kilograms","52196.65"
"Slovenia","2019","Spices; pepper (of the genus piper), neither crushed nor ground","Export","2067.26","239.08","Weight in kilograms","239.08"
"Slovenia","2019","Spices; pepper (of the genus piper), crushed or ground","Import","931470.77","138640.45","Weight in kilograms","138640.45"
"Slovenia","2019","Spices; pepper (of the genus piper), crushed or ground","Export","15396.81","2159.15","Weight in kilograms","2159.15"
"Slovenia","2019","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","197900.17","28126.02","Weight in kilograms","28126.02"
"Slovenia","2019","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","79342.6","14411.8","Weight in kilograms","14411.8"
"Slovenia","2019","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","1056373.11","215052.7","Weight in kilograms","215052.7"
"Slovenia","2019","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","15330.05","3185.13","Weight in kilograms","3185.13"
"Slovenia","2019","Spices; vanilla, neither crushed nor ground","Import","709596.4","1456.37","Weight in kilograms","1456.37"
"Slovenia","2019","Spices; vanilla, neither crushed nor ground","Export","27.66","0.51","Weight in kilograms","0.51"
"Slovenia","2019","Spices; vanilla, crushed or ground","Import","118684.07","997.32","Weight in kilograms","997.32"
"Slovenia","2019","Spices; vanilla, crushed or ground","Export","6.52","0.3","Weight in kilograms","0.3"
"Slovenia","2019","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","108861.04","5939.02","Weight in kilograms","5939.02"
"Slovenia","2019","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","1119.7","121.57","Weight in kilograms","121.57"
"Slovenia","2019","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","18002.52","1430.58","Weight in kilograms","1430.58"
"Slovenia","2019","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","9206.41","269.49","Weight in kilograms","269.49"
"Slovenia","2019","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","302715.84","39487.81","Weight in kilograms","39487.81"
"Slovenia","2019","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","39191.01","3358.44","Weight in kilograms","3358.44"
"Slovenia","2019","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","107430.03","4984.26","Weight in kilograms","4984.26"
"Slovenia","2019","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Export","8405.52","274.06","Weight in kilograms","274.06"
"Slovenia","2019","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","27128.03","1635.79","Weight in kilograms","1635.79"
"Slovenia","2019","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Export","0.86","0.02","Weight in kilograms","0.02"
"Slovenia","2019","Spices; nutmeg, neither crushed nor ground","Import","32693.63","603.11","Weight in kilograms","603.11"
"Slovenia","2019","Spices; nutmeg, crushed or ground","Import","101861.54","4979.81","Weight in kilograms","4979.81"
"Slovenia","2019","Spices; nutmeg, crushed or ground","Export","806.19","46.22","Weight in kilograms","46.22"
"Slovenia","2019","Spices; mace, neither crushed nor ground","Import","472.67","13","Weight in kilograms","13"
"Slovenia","2019","Spices; mace, crushed or ground","Import","333.75","16.66","Weight in kilograms","16.66"
"Slovenia","2019","Spices; mace, crushed or ground","Export","45","2.5","Weight in kilograms","2.5"
"Slovenia","2019","Spices; cardamoms, neither crushed nor ground","Import","7817.22","194.41","Weight in kilograms","194.41"
"Slovenia","2019","Spices; cardamoms, crushed or ground","Import","16693.99","617.67","Weight in kilograms","617.67"
"Slovenia","2019","Spices; coriander seeds, neither crushed nor ground","Import","15289.64","1457.61","Weight in kilograms","1457.61"
"Slovenia","2019","Spices; coriander seeds, neither crushed nor ground","Export","792.55","52.96","Weight in kilograms","52.96"
"Slovenia","2019","Spices; coriander seeds, crushed or ground","Import","5788.25","1991.36","Weight in kilograms","1991.36"
"Slovenia","2019","Spices; coriander seeds, crushed or ground","Export","128.62","17.51","Weight in kilograms","17.51"
"Slovenia","2019","Spices; cumin seeds, neither crushed nor ground","Import","2148.92","306.67","Weight in kilograms","306.67"
"Slovenia","2019","Spices; cumin seeds, crushed or ground","Import","5580.86","910.45","Weight in kilograms","910.45"
"Slovenia","2019","Spices; cumin seeds, crushed or ground","Export","504.81","40","Weight in kilograms","40"
"Slovenia","2019","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","620128.47","191762.29","Weight in kilograms","191762.29"
"Slovenia","2019","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Export","8801.1","262.27","Weight in kilograms","262.27"
"Slovenia","2019","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","125192.85","17905.66","Weight in kilograms","17905.66"
"Slovenia","2019","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Export","2057.68","301.96","Weight in kilograms","301.96"
"Slovenia","2019","Spices; ginger, neither crushed nor ground","Import","974137.02","346204.94","Weight in kilograms","346204.94"
"Slovenia","2019","Spices; ginger, neither crushed nor ground","Export","141392.01","66750.98","Weight in kilograms","66750.98"
"Slovenia","2019","Spices; ginger, crushed or ground","Import","90348.47","11376.76","Weight in kilograms","11376.76"
"Slovenia","2019","Spices; ginger, crushed or ground","Export","36117.28","2586.79","Weight in kilograms","2586.79"
"Slovenia","2019","Spices; saffron","Import","60500.9","655.59","Weight in kilograms","655.59"
"Slovenia","2019","Spices; saffron","Export","1059.89","1.22","Weight in kilograms","1.22"
"Slovenia","2019","Spices; turmeric (curcuma)","Import","169368.82","26721.8","Weight in kilograms","26721.8"
"Slovenia","2019","Spices; turmeric (curcuma)","Export","62194.58","5144.57","Weight in kilograms","5144.57"
"Slovenia","2019","Spices; mixtures of 2 or more products of different headings","Import","501370.42","50596.46","Weight in kilograms","50596.46"
"Slovenia","2019","Spices; mixtures of 2 or more products of different headings","Export","236650.98","42754.01","Weight in kilograms","42754.01"
"Slovenia","2019","Spices; n.e.c. in heading no. 0910","Import","2148631.69","396193.76","Weight in kilograms","396193.76"
"Slovenia","2019","Spices; n.e.c. in heading no. 0910","Export","71186.97","10234.47","Weight in kilograms","10234.47"
"Slovenia","2018","Coffee; not roasted or decaffeinated","Import","47285640.04","18753237.1","Weight in kilograms","18753237.1"
"Slovenia","2018","Coffee; not roasted or decaffeinated","Export","21924174.32","8985700.8","Weight in kilograms","8985700.8"
"Slovenia","2018","Coffee; decaffeinated, not roasted","Import","201226.44","44445.72","Weight in kilograms","44445.72"
"Slovenia","2018","Coffee; decaffeinated, not roasted","Export","78350.19","22479","Weight in kilograms","22479"
"Slovenia","2018","Coffee; roasted, not decaffeinated","Import","35112293.52","5527674.24","Weight in kilograms","5527674.24"
"Slovenia","2018","Coffee; roasted, not decaffeinated","Export","21851075.5","2902556.55","Weight in kilograms","2902556.55"
"Slovenia","2018","Coffee; roasted, decaffeinated","Import","3437291.09","415843.72","Weight in kilograms","415843.72"
"Slovenia","2018","Coffee; roasted, decaffeinated","Export","2929676.45","364284.6","Weight in kilograms","364284.6"
"Slovenia","2018","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","892098.82","282154.89","Weight in kilograms","282154.89"
"Slovenia","2018","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","140317.38","62185.98","Weight in kilograms","62185.98"
"Slovenia","2018","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","1053817.23","55721.57","Weight in kilograms","55721.57"
"Slovenia","2018","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","115926.09","7401.72","Weight in kilograms","7401.72"
"Slovenia","2018","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","194514.26","23128.37","Weight in kilograms","23128.37"
"Slovenia","2018","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","18608.65","2339.28","Weight in kilograms","2339.28"
"Slovenia","2018","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","334687.7","15180.66","Weight in kilograms","15180.66"
"Slovenia","2018","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","48828.93","2388.95","Weight in kilograms","2388.95"
"Slovenia","2018","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","115556.95","15331.13","Weight in kilograms","15331.13"
"Slovenia","2018","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","744.04","49.25","Weight in kilograms","49.25"
"Slovenia","2018","Mate","Import","11934.31","731.4","Weight in kilograms","731.4"
"Slovenia","2018","Mate","Export","500.16","31.74","Weight in kilograms","31.74"
"Slovenia","2018","Spices; pepper (of the genus piper), neither crushed nor ground","Import","585381.7","53038.99","Weight in kilograms","53038.99"
"Slovenia","2018","Spices; pepper (of the genus piper), neither crushed nor ground","Export","3839.01","637.57","Weight in kilograms","637.57"
"Slovenia","2018","Spices; pepper (of the genus piper), crushed or ground","Import","1131597.47","129106.08","Weight in kilograms","129106.08"
"Slovenia","2018","Spices; pepper (of the genus piper), crushed or ground","Export","22128.71","2549.47","Weight in kilograms","2549.47"
"Slovenia","2018","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","174729.14","53001.72","Weight in kilograms","53001.72"
"Slovenia","2018","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","39609.26","5635.55","Weight in kilograms","5635.55"
"Slovenia","2018","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","1079443.9","214215.14","Weight in kilograms","214215.14"
